On Hemisphere, , , , ,On Unit Sphere, , , , ,In Unit Sphere
X Values,Y Values,Z Values,Cosine Values, ,X Values,Y Values,Z Values,Cosine Values, ,X Values,Y Values,Z Values,Cosine Values
0.973059,684,0.230558,0.999999
0.662983,17668,-0.748635,1
-0.967899,24241,-0.25134,1
0.391567,22885,-0.920149,1
0.454426,14193,0.890784,1
-0.98653,14790,-0.163583,1
-0.0487459,30424,0.998811,1
0.927901,6366,-0.372828,1
-0.0321263,2556,-0.999484,1
0.594194,10827,0.804322,1
0.222118,29833,-0.97502,1
0.366399,17260,-0.930458,1
0.998408,13370,-0.0564096,1
0.0430599,30412,-0.999072,1
-0.0979557,21528,0.995191,1
0.868558,20383,-0.495588,1
0.633666,29947,-0.773607,1
-0.670454,17553,-0.741951,1
0.85959,16320,0.510984,1
-0.0727686,26260,0.997349,1
-0.580498,19154,0.814262,1
-0.882143,25476,0.470982,1
0.571584,14504,0.820543,1
0.0610569,31461,-0.998134,1
-0.876317,19914,0.481735,1
0.737689,5230,-0.675141,1
0.764304,13377,0.644856,1
0.175225,5927,0.984528,1
-0.995498,20830,0.0947805,1
-0.709664,10559,-0.70454,1
-0.462852,22162,-0.886435,1
0.943337,2317,-0.331836,1
-0.949077,12937,0.315043,1
0.512994,32389,0.858392,1
-0.21263,7011,-0.977133,1
0.982489,29909,-0.186321,1
-0.933262,10935,0.359197,1
-0.0125108,11754,0.999922,1
-0.242633,13640,-0.970118,1
0.688837,30731,-0.724916,1
0.986372,75,0.164529,0.999911
-0.617231,441,0.786782,0.999997
0.715178,3402,0.698942,1
-0.918827,7665,0.394661,1
-0.995073,348,0.0991489,0.999996
-0.476852,10635,0.878984,1
0.97497,530,-0.222335,0.999998
-0.982358,30227,-0.18701,1
0.0125741,20540,0.999921,1
0.664364,26615,0.747409,1
-0.0299319,23455,-0.999552,1
0.760987,12594,-0.648767,1
-0.911167,4860,0.412037,1
0.587057,19978,0.809546,1
-0.47896,31547,0.877837,1
0.00199962,5299,0.999998,1
0.921533,9625,0.3883,1
-0.998268,12503,0.058837,1
-0.173274,9314,-0.984874,1
-0.663995,6463,0.747737,1
-0.112303,4157,-0.993674,1
-0.277528,6923,0.960717,1
0.770003,24743,0.638041,1
-0.903208,8624,0.429204,1
0.561668,12489,-0.827363,1
-0.37645,23112,0.926437,1
-0.921514,9085,-0.388345,1
-0.699432,26758,-0.714699,1
0.88369,12549,0.468072,1
0.586105,16769,-0.810235,1
0.0206311,18335,0.999787,1
0.888402,26555,-0.459065,1
-0.290624,16129,-0.956837,1
-0.304164,13810,-0.95262,1
-0.44584,4006,0.895113,1
0.989531,30742,-0.144323,1
0.623111,15492,0.782134,1
0.767862,15712,0.640615,1
0.755724,19285,-0.65489,1
-0.721972,24008,-0.691922,1
-0.661149,10700,0.750255,1
0.685639,25107,-0.727942,1
-0.642994,29832,0.765871,1
0.983017,8314,0.183512,1
0.999887,18200,0.0150034,1
0.971095,16339,-0.238694,1
-0.994073,1727,-0.108712,1
0.707263,27649,-0.706951,1
0.972481,18222,-0.232983,1
-0.970542,20633,0.240931,1
-0.972089,25027,-0.234612,1
-0.966209,1943,0.257759,1
0.973744,10405,0.227644,1
-0.169061,15290,-0.985606,1
0.0360511,1936,0.99935,1
-0.571356,13101,-0.820703,1
-0.94012,25167,0.340844,1
0.933852,13817,0.357661,1
0.941981,2151,-0.335667,1
0.986441,4464,-0.164116,1
-0.849322,32715,-0.527875,1
-0.937323,4120,-0.348463,1
0.379832,17207,-0.925056,1
0.122914,2884,0.992417,1
-0.364408,20307,0.931239,1
0.869028,4231,-0.494764,1
0.909712,28981,-0.415239,1
-0.610566,8672,0.791965,1
0.999689,28130,0.0249366,1
0.894225,20183,-0.447618,1
-0.998007,14016,0.0630978,1
0.662896,18298,-0.748712,1
0.919744,16085,0.392518,1
-0.867179,7688,0.497996,1
-0.801523,6702,0.597963,1
0.0980726,25790,0.995179,1
0.721522,23495,-0.692391,1
-0.991729,31665,0.12835,1
-0.968254,8706,0.249968,1
0.771008,27053,0.636825,1
0.998456,23572,-0.0555439,1
-0.421987,7523,0.906602,1
0.947053,15444,0.321077,1
0.108826,22492,-0.994061,1
-0.775092,25686,-0.631848,1
-0.97935,8971,0.202171,1
0.488175,15590,-0.872746,1
0.539273,25713,-0.842131,1
-0.935305,9094,0.353842,1
0.945233,2880,-0.326397,1
-0.99631,10035,0.0858262,1
0.959665,7419,0.281146,1
0.713988,14899,-0.700158,1
0.0959456,7952,0.995387,1
-0.953332,11056,0.301925,1
0.360727,5416,-0.932671,1
0.231925,6824,-0.972734,1
-0.204041,27395,0.978962,1
-0.874186,12289,0.48559,1
-0.876355,12438,-0.481666,1
-0.99995,2307,0.0100271,1
-0.871348,13472,0.490666,1
0.491423,24956,-0.870921,1
0.00270203,8983,0.999996,1
-0.555771,31149,0.831335,1
0.0341664,19381,0.999416,1
-0.17877,17569,0.983891,1
-0.774422,16226,0.63267,1
0.932304,22638,-0.361676,1
0.992141,31768,0.125128,1
0.699038,19312,0.715085,1
-0.909139,4640,-0.416492,1
0.426539,30336,-0.904469,1
0.236458,21505,-0.971642,1
-0.142612,2718,-0.989779,1
-0.289063,22342,0.95731,1
0.797896,16678,-0.602795,1
-0.755862,25923,0.654731,1
0.629996,22769,0.776599,1
0.400395,15758,0.916343,1
-0.244464,5794,-0.969658,1
0.29996,9958,0.953952,1
0.802123,16835,-0.597159,1
-0.249866,4999,0.96828,1
-0.467046,201,-0.884233,0.999988
-0.636983,11483,0.770878,1
-0.997401,15756,0.0720502,1
0.990166,20084,0.139894,1
0.998601,11592,0.0528791,1
-0.977938,5771,0.208893,1
0.833266,23934,0.552872,1
-0.980906,19424,-0.194483,1
0.327389,10075,0.944889,1
0.99386,9766,-0.110649,1
-0.905565,29743,0.424207,1
0.170714,5842,-0.985321,1
0.878841,30121,-0.477115,1
0.954126,5881,0.299406,1
-0.861487,22151,0.507779,1
-0.999735,24638,0.0230226,1
0.541415,28622,-0.840756,1
0.332742,9923,-0.943018,1
-0.247756,13142,0.968823,1
-0.842599,6190,-0.538541,1
0.964465,16038,-0.264212,1
0.616185,21419,-0.787602,1
-0.951741,11896,0.306901,1
-0.999961,6382,-0.00878315,1
0.877816,5783,0.478997,1
0.79906,27550,0.601251,1
-0.97124,18760,-0.238103,1
0.850516,30283,-0.525949,1
0.950977,29511,-0.309262,1
0.991169,16139,0.132602,1
-0.953422,32514,-0.30164,1
-0.0452392,30856,-0.998976,1
-0.826621,30503,0.562759,1
-0.461831,18833,0.886968,1
0.6645,2565,-0.747288,1
0.0586135,25756,-0.998281,1
0.0534791,21793,-0.998569,1
-0.998717,5084,-0.0506365,1
-0.170463,4189,0.985364,1
0.997361,28134,-0.0725986,1
-0.493608,18551,0.869684,1
-0.674071,5312,-0.738667,1
-0.469112,26742,-0.883139,1
-0.128974,7970,0.991648,1
-0.981832,5089,0.189754,1
-0.196346,29045,-0.980535,1
0.414057,26114,-0.910251,1
-0.916859,27027,-0.399211,1
0.364954,28224,-0.931025,1
0.862684,30132,0.505744,1
-0.969202,19074,-0.246268,1
0.999901,23458,0.014096,1
-0.688943,15760,0.724816,1
0.327271,19512,-0.94493,1
0.313475,5152,-0.949596,1
0.945916,30079,-0.32441,1
0.734714,25331,0.678377,1
-0.655394,11888,-0.755287,1
0.955602,25094,0.294662,1
-0.342509,29556,0.939515,1
0.973149,11149,0.230175,1
-0.785394,7966,-0.618997,1
-0.300991,403,0.953627,0.999997
0.674761,22604,0.738037,1
-0.497064,12517,-0.867714,1
0.469292,25128,0.883043,1
0.592635,3445,-0.805471,1
-0.999,22832,-0.0447017,1
-0.991949,21987,0.126638,1
0.226442,23412,-0.974025,1
-0.947744,12276,-0.319031,1
-0.203787,19606,-0.979015,1
-0.552762,30870,-0.833339,1
-0.141421,24736,0.989949,1
-0.0593064,13604,0.99824,1
-0.875199,7475,-0.483763,1
-0.998601,2510,0.0528709,1
-0.0624229,28251,0.99805,1
0.412281,31197,0.911057,1
-0.913055,5520,0.407837,1
-0.275539,21960,0.96129,1
0.978222,692,-0.207562,0.999999
-0.950588,29556,-0.310456,1
-0.99995,29740,-0.0100442,1
0.846794,10282,0.53192,1
0.979081,6766,0.203472,1
0.796302,20955,0.604899,1
0.752011,3936,0.65915,1
-0.923211,10344,0.384292,1
0.975489,17269,-0.22005,1
0.887183,24290,-0.461418,1
-0.957779,7007,0.287505,1
-0.302256,1799,-0.953227,1
0.489407,14670,-0.872055,1
0.996122,20463,0.0879815,1
0.463003,444,0.886357,0.999997
-0.997428,14640,0.07167,1
-0.607613,11176,0.794233,1
-0.00507743,14274,0.999987,1
-0.520277,11455,0.853998,1
0.947445,22710,0.319919,1
-0.538256,14722,-0.842781,1
0.120315,22749,0.992736,1
0.613053,31371,-0.790042,1
-0.516529,11453,-0.85627,1
-0.0900211,5876,0.99594,1
-0.98536,4562,0.170485,1
0.984932,15833,-0.172942,1
0.433414,20944,-0.901195,1
-0.83598,19412,-0.54876,1
0.634095,30873,-0.773255,1
-0.982531,25615,0.186097,1
-0.99672,24420,-0.0809271,1
-0.3521,24072,-0.935962,1
-0.199015,16933,0.979996,1
0.858208,31142,-0.513301,1
0.103695,19351,0.994609,1
-0.471864,3217,0.881671,1
0.537418,22716,-0.843316,1
-0.436137,2224,-0.89988,1
-0.592023,14662,0.805921,1
0.898514,4867,0.438944,1
-0.591318,9695,-0.806438,1
0.56307,26980,0.826409,1
-0.563128,11638,0.82637,1
0.797958,28827,-0.602713,1
-0.695201,28599,-0.718815,1
0.999183,19947,0.0404121,1
-0.213404,24847,0.976964,1
0.820372,4404,-0.57183,1
-0.256761,5241,-0.966475,1
-0.556923,139,0.830564,0.999974
-0.160941,22211,0.986964,1
-0.999242,6513,-0.0389367,1
-0.887914,9328,-0.46001,1
0.935822,15905,-0.352474,1
0.89441,10906,0.447249,1
0.898929,9407,-0.438094,1
0.226536,3946,0.974003,1
0.28618,32014,-0.958176,1
-0.36365,1131,0.931536,1
0.994984,22917,-0.100035,1
0.89434,9321,0.447388,1
-0.429187,19254,0.903215,1
-0.976502,15370,0.215506,1
-0.609758,2137,0.792588,1
0.950795,25233,0.30982,1
0.534834,4486,-0.844957,1
0.227436,20531,0.973793,1
-0.498309,2900,-0.867,1
0.894488,30518,0.447092,1
-0.239231,2622,0.970963,1
0.298651,17730,0.954362,1
-0.947514,24370,-0.319713,1
-0.707035,8937,0.707179,1
-0.872026,32528,-0.489459,1
0.613622,32113,-0.7896,1
-0.950947,7646,0.309355,1
0.117305,22893,0.993096,1
-0.531563,28969,0.847019,1
-0.585908,24023,-0.810378,1
0.213352,27443,0.976975,1
0.245163,1951,-0.969482,1
-0.426108,24387,-0.904672,1
0.990375,5417,0.138411,1
0.552195,7668,0.833715,1
-0.62092,21614,0.783874,1
-0.16105,8159,0.986946,1
-0.359874,11127,-0.933001,1
-0.90809,28621,0.418774,1
-0.983298,21632,-0.182003,1
0.351677,1408,-0.936121,1
-0.0934601,21727,-0.995623,1
0.564907,16257,-0.825154,1
0.767155,28166,-0.641462,1
-0.986961,18061,0.160958,1
0.582242,23725,0.813015,1
-0.191779,19413,0.981438,1
-0.870105,3212,0.492866,1
-0.824131,18386,0.566399,1
0.688787,4346,-0.724964,1
-0.457154,32476,0.889388,1
-0.983245,30174,0.182288,1
0.968773,12135,-0.247948,1
-0.987718,32268,0.156247,1
0.386606,21052,0.922245,1
-0.713006,21980,-0.701158,1
0.999795,30713,-0.0202267,1
-0.951944,19039,-0.306273,1
-0.752563,18444,-0.658521,1
-0.0946135,30270,-0.995514,1
0.988144,23248,-0.153531,1
0.85491,11493,-0.518777,1
0.340426,28091,0.940271,1
-0.13143,6102,-0.991325,1
-0.735467,23454,-0.677561,1
-0.999701,22015,0.0244469,1
-0.800531,24560,0.599291,1
0.870242,19787,-0.492624,1
-0.113448,18810,0.993544,1
0.836687,9266,-0.547682,1
0.503616,19096,-0.863928,1
0.188771,10047,-0.982021,1
-0.139618,24592,0.990205,1
0.873586,26632,0.48667,1
-0.0382921,23988,0.999267,1
-0.110302,9463,0.993898,1
-0.237914,15706,0.971286,1
0.93809,28884,-0.346391,1
0.451929,9740,0.892054,1
0.578298,18886,-0.815825,1
0.973582,6817,0.228338,1
-0.954912,16755,0.296888,1
-0.9746,14427,0.223953,1
0.988869,24263,0.148787,1
-0.535687,32304,0.844417,1
0.369652,32418,0.92917,1
-0.983231,17508,-0.182367,1
-0.831228,18042,0.555931,1
-0.342896,20723,0.939373,1
-0.801322,20460,-0.598233,1
-0.200405,14055,0.979713,1
-0.622967,3075,-0.782248,1
0.269064,2280,0.963122,1
-0.504919,5932,-0.863167,1
-0.145683,891,0.989331,0.999999
0.631301,6396,-0.775538,1
-0.84158,10400,0.540132,1
-0.403253,4205,0.915088,1
-0.95287,23792,-0.303379,1
0.895791,25102,0.444475,1
0.520105,6190,-0.854102,1
0.340041,610,0.940411,0.999999
0.401227,27430,0.915979,1
0.456121,10756,-0.889918,1
-0.130036,18025,0.991509,1
-0.295311,3375,0.955401,1
-0.845512,32340,-0.533957,1
-0.393351,8056,-0.919388,1
-0.886397,366,-0.462926,0.999996
0.956609,5958,-0.291375,1
0.45989,12306,0.887976,1
-0.814194,14616,-0.580593,1
-0.929598,10838,-0.368576,1
-0.524364,5984,-0.851494,1
0.102439,16811,0.994739,1
-0.909639,13041,0.4154,1
0.384196,29801,-0.923251,1
0.0258337,20117,-0.999666,1
-0.498185,32407,0.867071,1
0.831231,20598,-0.555927,1
0.0271537,20057,0.999631,1
0.812762,6339,-0.582595,1
-0.975972,25976,0.217896,1
-0.836156,1452,-0.548492,1
0.605155,15719,-0.796108,1
0.287701,23965,-0.95772,1
-0.995303,5343,-0.0968063,1
-0.0928744,17960,-0.995678,1
0.841694,16696,0.539955,1
0.855344,11231,0.518061,1
0.744044,19924,0.668131,1
0.590665,16708,-0.806917,1
-0.863126,28630,-0.504989,1
0.652477,26728,-0.757809,1
-0.366775,148,-0.93031,0.999977
0.152991,4460,-0.988228,1
-0.706588,10474,0.707625,1
0.0320117,827,-0.999487,0.999999
-0.736888,30991,-0.676015,1
0.652404,30370,-0.757872,1
0.146024,15117,-0.989281,1
0.967672,14398,-0.252211,1
1,31464,0.000706381,1
0.835464,388,-0.549545,0.999997
-0.987882,3266,-0.155209,1
0.424357,16778,0.905495,1
-0.270371,30044,0.962756,1
-0.499426,27822,-0.866356,1
0.923047,1396,0.384688,1
0.980413,13631,-0.196954,1
0.98135,7905,0.192232,1
0.998913,26784,0.0466159,1
-0.436618,1405,0.899647,1
-0.948097,10371,0.317981,1
-0.437159,6002,0.899384,1
-0.888352,13627,0.459163,1
-0.952869,8731,-0.303383,1
0.714822,14799,0.699307,1
-0.300972,24252,0.953633,1
0.0672817,7546,0.997734,1
0.95035,12065,0.311184,1
0.793493,22085,-0.608579,1
0.576552,20790,0.81706,1
-0.474252,4167,-0.880389,1
-0.991422,11397,-0.130701,1
-0.0668799,19372,-0.997761,1
0.246985,22536,0.969019,1
0.977978,25899,-0.20871,1
0.994026,32146,0.109146,1
0.878134,3217,-0.478414,1
-0.998927,24534,-0.0463037,1
-0.320959,15807,0.947093,1
0.544446,1496,0.838796,1
-0.935978,29813,-0.352059,1
0.606022,12625,0.795448,1
0.693621,31094,0.72034,1
-0.741341,7413,-0.671129,1
0.0869358,18826,-0.996214,1
0.409645,15635,-0.912245,1
-0.0246554,21115,-0.999696,1
0.918192,30702,0.396135,1
0.516158,30524,-0.856493,1
-0.746462,11659,-0.665428,1
-0.233964,26393,-0.972245,1
-0.671536,22650,0.740972,1
0.95122,18158,-0.308513,1
0.874964,30753,-0.484188,1
0.0661897,7491,0.997807,1
0.104702,12455,0.994504,1
0.381096,12891,0.924535,1
0.633276,20479,0.773926,1
0.387008,8177,0.922077,1
-0.739594,954,-0.673054,0.999999
-0.99032,17059,0.138806,1
0.239515,20840,-0.970893,1
0.993,20978,0.118118,1
0.997462,28396,-0.0711995,1
0.523102,7426,0.85227,1
-0.404871,25131,0.914374,1
-0.772114,18232,-0.635484,1
-0.999868,22705,-0.0162429,1
-0.955298,27711,0.295646,1
-0.740863,6906,0.671656,1
-0.993557,20646,0.113337,1
0.302218,17230,-0.953239,1
0.108767,8579,-0.994067,1
0.929273,24544,0.369393,1
0.751654,6296,0.659557,1
-0.371231,15721,0.928541,1
-0.728066,15692,0.685507,1
0.43701,19946,-0.899457,1
0.75027,14767,0.661131,1
-0.99984,25994,0.0179003,1
-0.999934,24764,-0.011466,1
-0.653218,16913,-0.75717,1
-0.870107,14938,0.492864,1
0.28788,4198,-0.957667,1
-0.243334,7540,0.969942,1
-0.664755,25780,0.747062,1
-0.346672,23007,-0.937986,1
-0.0721386,2420,-0.997395,1
-0.167447,8373,-0.985881,1
-0.370166,16000,0.928966,1
-0.503513,8933,-0.863988,1
0.0769274,14964,0.997037,1
0.287174,13740,-0.957878,1
-0.611243,15772,0.791443,1
0.902832,32610,-0.429993,1
0.979851,23500,-0.19973,1
-0.100488,1616,-0.994938,1
0.417442,8740,0.908704,1
0.500094,6582,0.865971,1
-0.508796,509,-0.860887,0.999998
0.970051,31613,0.242903,1
0.949406,15177,-0.314052,1
-0.583323,16094,-0.81224,1
0.904911,23145,0.4256,1
0.821611,3826,-0.570048,1
-0.228994,17376,-0.973428,1
0.997349,12526,0.0727604,1
-0.894219,1705,0.447629,1
0.52512,22530,0.851028,1
0.976132,30584,-0.217178,1
0.98732,17852,-0.158745,1
0.994164,21826,0.107876,1
0.519402,3787,-0.85453,1
0.811011,3698,0.585031,1
-0.959868,12093,-0.280452,1
-0.245894,26861,-0.969297,1
-0.991534,17745,-0.129847,1
-0.978832,32764,0.204666,1
-0.772286,32112,0.635275,1
-0.812201,1789,-0.583377,1
-0.978738,11528,-0.205116,1
-0.999836,30124,-0.0181119,1
-0.764,15600,-0.645217,1
0.770599,610,-0.63732,0.999999
-0.944451,10697,-0.328652,1
0.325172,29087,0.945655,1
-0.863363,15615,-0.504584,1
-0.94512,1171,-0.326723,1
-0.841536,7298,-0.5402,1
-0.606029,8283,0.795443,1
-0.965327,29009,-0.261045,1
0.409902,15031,-0.912129,1
-0.810516,28658,0.585717,1
-0.991723,29920,-0.128397,1
0.774358,22497,0.632748,1
-0.831132,24098,0.556075,1
0.642484,14512,-0.766299,1
-0.921909,6704,0.387406,1
-0.593812,23932,-0.804604,1
0.677139,30730,0.735856,1
-0.481749,20959,0.876309,1
0.913587,14400,-0.406644,1
0.782441,21270,-0.622724,1
0.999648,19490,-0.0265146,1
0.651364,3848,-0.758766,1
0.886079,29994,0.463535,1
0.0552327,18880,0.998474,1
0.0341817,16628,0.999416,1
-0.858358,25338,0.513051,1
-0.8993,24022,-0.437332,1
-0.784629,14904,0.619965,1
0.164105,8641,-0.986443,1
0.34731,7718,0.93775,1
-0.453761,2619,-0.891123,1
-0.979475,22012,0.201567,1
0.973375,28489,-0.22922,1
0.436853,14316,0.899533,1
0.276583,9806,-0.96099,1
-0.724099,10944,0.689696,1
-0.208622,7810,-0.977996,1
-0.197222,13440,-0.980359,1
0.912405,24795,-0.409289,1
0.998315,10687,0.0580269,1
-0.818089,18971,-0.575092,1
0.665532,22091,0.74637,1
-0.22914,12059,0.973394,1
-0.288668,13964,-0.957429,1
0.894101,31465,0.447865,1
0.623792,18804,-0.781591,1
0.995241,19479,0.0974421,1
0.972997,20931,0.23082,1
0.675932,17903,-0.736964,1
0.999748,25110,-0.0224293,1
-0.77597,16206,0.63077,1
-0.13248,1445,-0.991186,1
-0.994392,22754,0.105762,1
0.490268,22842,-0.871572,1
0.406514,4761,-0.913645,1
-0.997449,29430,-0.071378,1
0.59824,20282,0.801317,1
-0.979736,12412,-0.200295,1
-0.417848,11274,-0.908517,1
0.694333,5682,0.719654,1
-0.773398,31894,0.633921,1
-0.971474,16744,-0.237148,1
0.391166,17682,-0.92032,1
0.504741,11762,0.863271,1
-0.983626,32351,0.180222,1
0.783481,10604,0.621416,1
0.19617,18304,-0.98057,1
0.607719,25915,-0.794152,1
-0.724983,30299,-0.688767,1
-0.305174,17740,-0.952297,1
0.412464,22022,-0.910974,1
-0.99783,31018,-0.0658473,1
0.670633,18781,-0.741789,1
0.990488,9062,-0.137599,1
0.302844,26601,0.95304,1
0.668586,15616,0.743635,1
-0.844842,10751,0.535016,1
0.254596,3781,0.967048,1
0.0917894,17346,-0.995778,1
-0.984177,16876,0.17719,1
0.588024,11577,0.808844,1
-0.988445,22371,0.151579,1
-0.124592,29480,0.992208,1
-0.310256,8696,0.950653,1
-0.816123,18221,0.577878,1
0.932473,14871,0.361239,1
-0.237658,25269,-0.971349,1
-0.736754,7229,-0.676161,1
-0.050491,32069,0.998725,1
-0.898222,11486,-0.439542,1
-0.207941,1788,0.978141,1
-0.759863,31756,0.650083,1
0.989081,22923,0.147374,1
-0.949877,25024,0.312624,1
0.431935,12036,-0.901905,1
0.735325,18908,0.677715,1
-0.195206,26402,-0.980762,1
0.624193,27871,0.78127,1
0.978893,6275,-0.204374,1
-0.936182,18385,-0.351517,1
0.207558,1227,-0.978223,1
-0.635245,2002,-0.772311,1
0.999501,6337,0.0315789,1
0.385814,6864,0.922577,1
0.594331,6695,-0.804221,1
-0.791715,12877,0.610891,1
0.648431,31619,-0.761274,1
0.384046,6335,0.923314,1
-0.776032,28361,0.630693,1
-0.839921,24800,-0.542709,1
0.993484,6368,-0.113973,1
0.571148,12903,-0.820847,1
-0.857182,23547,-0.515014,1
-0.696149,6809,0.717897,1
-0.994421,431,0.105483,0.999997
0.63564,19744,-0.771986,1
-0.991917,18610,-0.126889,1
-0.58834,10717,-0.808613,1
-0.737638,6662,0.675197,1
0.869662,15871,0.493647,1
0.793747,28978,0.608248,1
0.687108,24449,0.726555,1
0.539226,12005,0.842161,1
-0.92351,1638,-0.383575,1
-0.906294,8964,0.422648,1
-0.962752,25274,0.270387,1
0.761441,10365,0.648234,1
-0.520237,21086,-0.854022,1
